name,light_years_from_earth,planet_mass,stellar_magnitude,discovery_date,hyperlink,planet_type,planet_radius,orbital_radius,orbital_period,eccentricity 
HD 73526 c,317,2.25 Jupiters,8.99,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6672/hd-73526-c/,Gas Giant,2005,2.25 Jupiters,1.19 x Jupiter,1.03 AU,379.1 days,0.28
HD 73534 b,272,1.112 Jupiters,8.23,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6673/hd-73534-b/,Gas Giant,2008,1.112 Jupiters,1.23 x Jupiter,2.99 AU,4.8 years,0.13
HD 74156 b,188,1.8 Jupiters,7.61,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6674/hd-74156-b/,Gas Giant,2003,1.8 Jupiters,1.2 x Jupiter,0.292 AU,51.6 days,0.63
HD 74156 c,188,8.06 Jupiters,7.61,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6675/hd-74156-c/,Gas Giant,2003,8.06 Jupiters,1.12 x Jupiter,3.85 AU,6.8 years,0.43
HD 7449 b,126,0.508 Jupiters,7.5,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6797/hd-7449-b/,Gas Giant,2011,0.508 Jupiters,1.27 x Jupiter,2.38 AU,3.4 years,0.92
HD 75289 b,95,0.49 Jupiters,6.35,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6676/hd-75289-b/,Gas Giant,1999,0.49 Jupiters,1.27 x Jupiter,0.05 AU,3.5 days,0.03
HD 75784 b,279,1 Jupiter,7.84,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6677/hd-75784-b/,Gas Giant,2014,1 Jupiter,1.23 x Jupiter,1.032 AU,341.2 days,0.1
HD 75784 c,279,5.64 Jupiters,7.84,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7270/hd-75784-c/,Gas Giant,2018,5.64 Jupiters,1.14 x Jupiter,8.4 AU,21.6 years,0.49
HD 75898 b,255,2.71 Jupiters,8.03,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6678/hd-75898-b/,Gas Giant,2007,2.71 Jupiters,1.18 x Jupiter,1.191 AU,422.9 days,0.11
HD 76700 b,199,0.21 Jupiters,8.16,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6679/hd-76700-b/,Gas Giant,2002,0.21 Jupiters,0.856 x Jupiter,0.05 AU,4 days,0.09
HD 76920 b,600,3.93 Jupiters,7.83,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7193/hd-76920-b/,Gas Giant,2017,3.93 Jupiters,1.16 x Jupiter,1.149 AU,415.4 days,0.86
HD 77338 b,150,15.9 Earths,8.63,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6680/hd-77338-b/,Neptune-like,2012,15.9 Earths,0.368 x Jupiter,0.06 AU,5.7 days,0.09
HD 7924 b,55,6.3566 Earths,7.17896,2008,https://exoplanets.nasa.gov/exoplanet-catalog/6798/hd-7924-b/,Neptune-like,2008,6.3566 Earths,0.214 x Jupiter,0.06 AU,5.4 days,0.06
HD 7924 c,55,7.86 Earths,7.17896,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6799/hd-7924-c/,Neptune-like,2015,7.86 Earths,0.243 x Jupiter,0.1134 AU,15.3 days,0.1
HD 7924 d,55,6.44 Earths,7.17896,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6800/hd-7924-d/,Neptune-like,2015,6.44 Earths,0.216 x Jupiter,0.1551 AU,24.5 days,0.21
HD 79498 b,160,1.34 Jupiters,8.05,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6681/hd-79498-b/,Gas Giant,2011,1.34 Jupiters,1.22 x Jupiter,2.98 AU,5 years,0.58
HD 80606 b,217,4.38 Jupiters,9.06,2001,https://exoplanets.nasa.gov/exoplanet-catalog/6682/hd-80606-b/,Gas Giant,2001,4.38 Jupiters,1.07 x Jupiter,0.4565 AU,111.4 days,0.93
HD 80653 b,358,5.6 Earths,9.452,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7555/hd-80653-b/,Super Earth,2020,5.6 Earths,1.613 x Earth,0.0166 AU,0.7 days,0.0
HD 81040 b,112,7.27 Jupiters,7.72,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6683/hd-81040-b/,Gas Giant,2005,7.27 Jupiters,1.13 x Jupiter,1.94 AU,2.7 years,0.53
HD 81688 b,280,2.7 Jupiters,5.39755,2007,https://exoplanets.nasa.gov/exoplanet-catalog/6684/hd-81688-b/,Gas Giant,2007,2.7 Jupiters,1.18 x Jupiter,0.81 AU,184 days,0.0
HD 81817 b,878,27.1 Jupiters,4.26489,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7631/hd-81817-b/,Gas Giant,2020,27.1 Jupiters,1.06 x Jupiter,3.3 AU,2.9 years,0.17
HD 82886 b,414,2.33 Jupiters,7.62,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6687/hd-82886-b/,Gas Giant,2011,2.33 Jupiters,1.19 x Jupiter,1.58 AU,1.9 years,0.07
HD 82943 b,90,1.681 Jupiters,6.54993,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6685/hd-82943-b/,Gas Giant,2003,1.681 Jupiters,1.2 x Jupiter,1.18306 AU,441.5 days,0.16
HD 82943 c,90,1.959 Jupiters,6.54993,2003,https://exoplanets.nasa.gov/exoplanet-catalog/6686/hd-82943-c/,Gas Giant,2003,1.959 Jupiters,1.2 x Jupiter,0.74345 AU,220.1 days,0.37
HD 8326 b,100,0.20955 Jupiters,8.76,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7380/hd-8326-b/,Gas Giant,2019,0.20955 Jupiters,0.855 x Jupiter,0.533 AU,159 days,0.2
HD 83443 b,133,0.34 Jupiters,8.23,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6688/hd-83443-b/,Gas Giant,2002,0.34 Jupiters,1.14 x Jupiter,0.04 AU,3 days,0.01
HD 8535 b,181,0.68 Jupiters,7.7,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6801/hd-8535-b/,Gas Giant,2010,0.68 Jupiters,1.25 x Jupiter,2.45 AU,3.6 years,0.15
HD 85390 b,109,31.46517 Earths,8.54,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6689/hd-85390-b/,Neptune-like,2009,31.46517 Earths,0.55 x Jupiter,1.373 AU,2.2 years,0.5
HD 85512 b,37,3.6 Earths,7.67,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6690/hd-85512-b/,Super Earth,2011,3.6 Earths,1.72 x Earth,0.26 AU,58.4 days,0.11
HD 8574 b,146,2.03 Jupiters,7.12,2002,https://exoplanets.nasa.gov/exoplanet-catalog/6802/hd-8574-b/,Gas Giant,2002,2.03 Jupiters,1.19 x Jupiter,0.76 AU,227 days,0.3
HD 86081 b,339,1.48 Jupiters,8.73,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6691/hd-86081-b/,Gas Giant,2006,1.48 Jupiters,1.21 x Jupiter,0.0346 AU,2.1 days,0.01
HD 86226 b,149,0.45 Jupiters,7.93,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6692/hd-86226-b/,Gas Giant,2009,0.45 Jupiters,1.28 x Jupiter,2.73 AU,4.5 years,0.06
HD 86226 c,149,7.25 Earths,7.93,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7665/hd-86226-c/,Super Earth,2020,7.25 Earths,2.16 x Earth,0.049 AU,4 days,0.08
HD 86264 b,221,7 Jupiters,7.41,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6693/hd-86264-b/,Gas Giant,2009,7 Jupiters,1.13 x Jupiter,2.86 AU,4 years,0.7
HD 8673 b,124,14.2 Jupiters,6.331,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6803/hd-8673-b/,Gas Giant,2009,14.2 Jupiters,1.1 x Jupiter,3.02 AU,4.5 years,0.72
HD 86950 b,684,3.6 Jupiters,7.47,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7248/hd-86950-b/,Gas Giant,2016,3.6 Jupiters,1.16 x Jupiter,2.72 AU,3.5 years,0.17
HD 87646 b,240,12.4 Jupiters,8.07,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7242/hd-87646-b/,Gas Giant,2016,12.4 Jupiters,1.1 x Jupiter,0.117 AU,13.5 days,0.05
HD 87883 b,60,1.54 Jupiters,7.56,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6694/hd-87883-b/,Gas Giant,2009,1.54 Jupiters,1.21 x Jupiter,3.58 AU,7.5 years,0.53
HD 88133 b,240,1.02 Jupiters,8.01852,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6695/hd-88133-b/,Gas Giant,2004,1.02 Jupiters,1.23 x Jupiter,0.0479 AU,3.4 days,0.03
HD 89307 b,104,2.11 Jupiters,7.02569,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6696/hd-89307-b/,Gas Giant,2009,2.11 Jupiters,1.19 x Jupiter,3.27 AU,5.9 years,0.2
HD 89345 b,432,34.9613 Earths,9.38,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7278/hd-89345-b/,Neptune-like,2018,34.9613 Earths,0.66 x Jupiter,0.1066 AU,11.8 days,0.22
HD 89744 b,126,8.35 Jupiters,5.73469,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6697/hd-89744-b/,Gas Giant,1999,8.35 Jupiters,1.12 x Jupiter,0.917 AU,256.8 days,0.68
HD 90156 b,72,17.98 Earths,6.92,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6698/hd-90156-b/,Neptune-like,2009,17.98 Earths,0.395 x Jupiter,0.25 AU,49.8 days,0.31
HD 9174 b,266,1.11 Jupiters,8.4,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7231/hd-9174-b/,Gas Giant,2016,1.11 Jupiters,1.23 x Jupiter,2.2 AU,3.2 years,0.12
HD 92788 b,113,3.76 Jupiters,7.31637,2000,https://exoplanets.nasa.gov/exoplanet-catalog/6699/hd-92788-b/,Gas Giant,2000,3.76 Jupiters,1.16 x Jupiter,0.97 AU,325.8 days,0.35
HD 92788 c,113,3.67 Jupiters,7.31637,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7345/hd-92788-c/,Gas Giant,2019,3.67 Jupiters,1.16 x Jupiter,10.5 AU,31.8 years,0.46
HD 92987 b,142,16.88 Jupiters,7.03,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7343/hd-92987-b/,Gas Giant,2019,16.88 Jupiters,1.09 x Jupiter,9.62 AU,28.4 years,0.21
HD 93083 b,93,0.37 Jupiters,8.3,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6700/hd-93083-b/,Gas Giant,2005,0.37 Jupiters,1.2 x Jupiter,0.477 AU,143.6 days,0.14
HD 9446 b,164,0.7 Jupiters,8.35,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6804/hd-9446-b/,Gas Giant,2009,0.7 Jupiters,1.25 x Jupiter,0.189 AU,30.1 days,0.2
HD 9446 c,164,1.82 Jupiters,8.35,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6805/hd-9446-c/,Gas Giant,2009,1.82 Jupiters,1.2 x Jupiter,0.654 AU,192.9 days,0.06
HD 94834 b,320,1.26 Jupiters,7.6,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7357/hd-94834-b/,Gas Giant,2018,1.26 Jupiters,1.22 x Jupiter,2.74 AU,4.3 years,0.14
HD 95086 b,281,5 Jupiters,7.36,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6701/hd-95086-b/,Gas Giant,2013,5 Jupiters,1.15 x Jupiter,55.7 AU,328.8 years,0.0
HD 95089 b,447,1.26 Jupiters,7.92,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6702/hd-95089-b/,Gas Giant,2009,1.26 Jupiters,1.22 x Jupiter,1.36 AU,464.4 days,0.12
HD 95089 c,447,3.45 Jupiters,7.92,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7293/hd-95089-c/,Gas Giant,2018,3.45 Jupiters,1.17 x Jupiter,3.33 AU,4.9 years,0.28
HD 95127 b,2207,10.63 Jupiters,8.15,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6703/hd-95127-b/,Gas Giant,2015,10.63 Jupiters,1.11 x Jupiter,1.28 AU,482 days,0.11
HD 95338 b,121,0.13353 Jupiters,8.62,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7652/hd-95338-b/,Gas Giant,2020,0.13353 Jupiters,0.347 x Jupiter,0.262 AU,55.1 days,0.2
HD 95735 c,19,18.05265 Earths,7.49,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7890/hd-95735-c/,Neptune-like,2021,18.05265 Earths,0.396 x Jupiter,3.1 AU,8.7 years,0.14
HD 95872 b,236,3.74 Jupiters,9.955,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7022/hd-95872-b/,Gas Giant,2015,3.74 Jupiters,1.16 x Jupiter,5.15 AU,12 years,0.06
HD 96063 b,457,1.27 Jupiters,8.21,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6704/hd-96063-b/,Gas Giant,2011,1.27 Jupiters,1.22 x Jupiter,1.11 AU,362.5 days,0.17
HD 96127 b,1917,20.96 Jupiters,7.40521,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6706/hd-96127-b/,Gas Giant,2011,20.96 Jupiters,1.08 x Jupiter,1.42 AU,1.8 years,0.3
HD 96167 b,278,0.717 Jupiters,8.09,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6705/hd-96167-b/,Gas Giant,2009,0.717 Jupiters,1.25 x Jupiter,1.332 AU,498 days,0.69
HD 96992 b,1292,1.14 Jupiters,8.57,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7823/hd-96992-b/,Gas Giant,2021,1.14 Jupiters,1.22 x Jupiter,1.24 AU,1.4 years,0.41
HD 97048 b,600,2.5 Jupiters,8.44,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7503/hd-97048-b/,Gas Giant,2019,2.5 Jupiters,1.18 x Jupiter,130.0 AU,957.3 years,0.0
HD 97658 b,70,8.88263 Earths,7.76,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6707/hd-97658-b/,Super Earth,2010,8.88263 Earths,0.21 x Jupiter,0.0805 AU,9.5 days,0.06
HD 98219 b,371,1.964 Jupiters,8.05,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6708/hd-98219-b/,Gas Giant,2011,1.964 Jupiters,1.2 x Jupiter,1.26 AU,433.8 days,0.08
HD 98649 b,138,6.79 Jupiters,8,2012,https://exoplanets.nasa.gov/exoplanet-catalog/6709/hd-98649-b/,Gas Giant,2012,6.79 Jupiters,1.13 x Jupiter,6.57 AU,16.5 years,0.86
HD 98736 b,106,2.33 Jupiters,7.93,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7263/hd-98736-b/,Gas Giant,2018,2.33 Jupiters,1.19 x Jupiter,1.864 AU,2.7 years,0.23
HD 99109 b,179,0.44 Jupiters,9.1,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6710/hd-99109-b/,Gas Giant,2005,0.44 Jupiters,1.28 x Jupiter,1.11 AU,439.3 days,0.09
HD 99492 b,59,22.2481 Earths,7.56727,2004,https://exoplanets.nasa.gov/exoplanet-catalog/6711/hd-99492-b/,Neptune-like,2004,22.2481 Earths,0.448 x Jupiter,0.12 AU,17 days,0.25
HD 99706 b,478,1.23 Jupiters,7.65,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6712/hd-99706-b/,Gas Giant,2011,1.23 Jupiters,1.22 x Jupiter,1.98 AU,2.3 years,0.25
HD 99706 c,478,5.69 Jupiters,7.65,2018,https://exoplanets.nasa.gov/exoplanet-catalog/7294/hd-99706-c/,Gas Giant,2018,5.69 Jupiters,1.14 x Jupiter,Unknown,3.5 years,0.41
HIP 105854 b,257,8.2 Jupiters,5.64,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6911/hip-105854-b/,Gas Giant,2014,8.2 Jupiters,1.12 x Jupiter,0.81 AU,184.2 days,0.02
HIP 107772 b,77,12.9 Earths,10.56,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7677/hip-107772-b/,Neptune-like,2020,12.9 Earths,0.325 x Jupiter,0.243 AU,55.2 days,0.18
HIP 107773 b,343,1.98 Jupiters,5.62,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7124/hip-107773-b/,Gas Giant,2015,1.98 Jupiters,1.19 x Jupiter,0.72 AU,144.3 days,0.09
HIP 109384 b,192,1.56 Jupiters,9.61,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7113/hip-109384-b/,Gas Giant,2016,1.56 Jupiters,1.21 x Jupiter,1.134 AU,499.5 days,0.55
HIP 109600 b,216,2.68 Jupiters,9.18,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7111/hip-109600-b/,Gas Giant,2016,2.68 Jupiters,1.18 x Jupiter,0.706 AU,232.1 days,0.16
HIP 114933 b,332,1.94 Jupiters,7.25,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7859/hip-114933-b/,Gas Giant,2021,1.94 Jupiters,1.2 x Jupiter,2.84 AU,4.1 years,0.21
HIP 116454 b,204,12.7132 Earths,10.19,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6912/hip-116454-b/,Super Earth,2014,12.7132 Earths,0.22 x Jupiter,0.0906 AU,9.1 days,0.2
HIP 12961 b,76,0.36 Jupiters,10.25,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6857/hip-12961-b/,Gas Giant,2010,0.36 Jupiters,1.18 x Jupiter,0.25 AU,57.4 days,0.17
HIP 14810 b,165,3.9 Jupiters,8.520001,2005,https://exoplanets.nasa.gov/exoplanet-catalog/6858/hip-14810-b/,Gas Giant,2005,3.9 Jupiters,1.16 x Jupiter,0.0696 AU,6.7 days,0.14
HIP 14810 c,165,1.31 Jupiters,8.520001,2006,https://exoplanets.nasa.gov/exoplanet-catalog/6859/hip-14810-c/,Gas Giant,2006,1.31 Jupiters,1.22 x Jupiter,0.549 AU,147.7 days,0.16
HIP 14810 d,165,0.59 Jupiters,8.520001,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6860/hip-14810-d/,Gas Giant,2009,0.59 Jupiters,1.26 x Jupiter,1.94 AU,2.7 years,0.19
HIP 35173 b,108,12.7 Earths,9.01,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7374/hip-35173-b/,Neptune-like,2019,12.7 Earths,0.322 x Jupiter,0.217 AU,41.5 days,0.16
HIP 38594 b,58,8.1 Earths,9.75,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7678/hip-38594-b/,Neptune-like,2020,8.1 Earths,0.247 x Jupiter,0.256 AU,60.7 days,0.17
HIP 38594 c,58,0.15228 Jupiters,9.75,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7679/hip-38594-c/,Gas Giant,2020,0.15228 Jupiters,0.708 x Jupiter,3.805 AU,9.5 years,0.16
HIP 41378 b,347,8.75 Earths,8.93,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7161/hip-41378-b/,Neptune-like,2016,8.75 Earths,0.259 x Jupiter,Unknown,15.6 days,0.0
HIP 41378 c,347,7.08 Earths,8.93,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7162/hip-41378-c/,Neptune-like,2016,7.08 Earths,0.228 x Jupiter,Unknown,31.7 days,0.0
HIP 41378 d,347,14.9 Earths,8.93,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7163/hip-41378-d/,Neptune-like,2016,14.9 Earths,0.353 x Jupiter,Unknown,3.1 years,0.0
HIP 41378 e,347,26 Earths,8.93,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7172/hip-41378-e/,Neptune-like,2016,26 Earths,0.492 x Jupiter,Unknown,131 days,0.0
HIP 41378 f,347,0.233 Jupiters,8.93,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7173/hip-41378-f/,Gas Giant,2016,0.233 Jupiters,0.91 x Jupiter,Unknown,3 years,0.0
HIP 4845 b,69,14.4 Earths,10.06,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7680/hip-4845-b/,Neptune-like,2020,14.4 Earths,0.347 x Jupiter,0.176 AU,34.2 days,0.25
HIP 48714 b,34,22.9 Earths,8.99,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7681/hip-48714-b/,Neptune-like,2020,22.9 Earths,0.456 x Jupiter,0.112 AU,17.8 days,0.5
HIP 5158 b,168,1.42 Jupiters,10.16,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6855/hip-5158-b/,Gas Giant,2009,1.42 Jupiters,1.21 x Jupiter,0.89 AU,345.7 days,0.52
HIP 5158 c,168,15.04 Jupiters,10.16,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6856/hip-5158-c/,Gas Giant,2011,15.04 Jupiters,1.09 x Jupiter,7.7 AU,24.7 years,0.14
HIP 54373 b,61,8.62 Earths,10.38,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7381/hip-54373-b/,Neptune-like,2019,8.62 Earths,0.256 x Jupiter,0.063 AU,7.8 days,0.2
HIP 54373 c,61,12.44 Earths,10.38,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7382/hip-54373-c/,Neptune-like,2019,12.44 Earths,0.318 x Jupiter,0.099 AU,15.1 days,0.2
HIP 56640 b,399,3.67 Jupiters,7.94,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7858/hip-56640-b/,Gas Giant,2021,3.67 Jupiters,1.16 x Jupiter,3.73 AU,7.1 years,0.12
HIP 57274 b,84,6.3566 Earths,8.97,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6862/hip-57274-b/,Neptune-like,2011,6.3566 Earths,0.214 x Jupiter,0.07 AU,8.1 days,0.19
HIP 57274 c,84,0.40902 Jupiters,8.97,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6863/hip-57274-c/,Gas Giant,2011,0.40902 Jupiters,1.27 x Jupiter,0.178 AU,32 days,0.05
HIP 57274 d,84,0.5267 Jupiters,8.97,2011,https://exoplanets.nasa.gov/exoplanet-catalog/6864/hip-57274-d/,Gas Giant,2011,0.5267 Jupiters,1.27 x Jupiter,1.01 AU,431.7 days,0.27
HIP 63242 b,510,9.18 Jupiters,6.86,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6866/hip-63242-b/,Gas Giant,2013,9.18 Jupiters,1.12 x Jupiter,0.565 AU,124.6 days,0.23
HIP 65407 b,202,0.428 Jupiters,9.38,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7116/hip-65407-b/,Gas Giant,2016,0.428 Jupiters,1.28 x Jupiter,0.177 AU,28.1 days,0.14
HIP 65407 c,202,0.784 Jupiters,9.38,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7117/hip-65407-c/,Gas Giant,2016,0.784 Jupiters,1.24 x Jupiter,0.316 AU,67.3 days,0.12
HIP 65426 b,355,9 Jupiters,7.01,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7220/hip-65426-b/,Gas Giant,2017,9 Jupiters,1.5 x Jupiter,92.0 AU,630.7 years,0.0
HIP 65891 b,490,6 Jupiters,6.75,2015,https://exoplanets.nasa.gov/exoplanet-catalog/7123/hip-65891-b/,Gas Giant,2015,6 Jupiters,1.14 x Jupiter,2.81 AU,3 years,0.13
HIP 65 A b,202,3.213 Jupiters,11,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7661/hip-65-a-b/,Gas Giant,2020,3.213 Jupiters,2.03 x Jupiter,0.01782 AU,1 days,0.0
HIP 67522 b,415,0.228 Jupiters,9.79,2020,https://exoplanets.nasa.gov/exoplanet-catalog/7659/hip-67522-b/,Gas Giant,2020,0.228 Jupiters,0.898 x Jupiter,Unknown,7 days,0.06
HIP 67537 b,379,11.1 Jupiters,6.43,2017,https://exoplanets.nasa.gov/exoplanet-catalog/7216/hip-67537-b/,Gas Giant,2017,11.1 Jupiters,1.11 x Jupiter,4.91 AU,7 years,0.59
HIP 67851 b,209,1.38 Jupiters,6.17,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6867/hip-67851-b/,Gas Giant,2015,1.38 Jupiters,1.21 x Jupiter,0.46 AU,88.9 days,0.05
HIP 67851 c,209,6.3 Jupiters,6.17,2015,https://exoplanets.nasa.gov/exoplanet-catalog/6868/hip-67851-c/,Gas Giant,2015,6.3 Jupiters,1.14 x Jupiter,3.82 AU,5.8 years,0.17
HIP 70849 b,78,9 Jupiters,10.421,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6869/hip-70849-b/,Gas Giant,2009,9 Jupiters,1.12 x Jupiter,20.25 AU,47.5 years,0.72
HIP 71135 b,105,18.8 Earths,10.53,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7384/hip-71135-b/,Neptune-like,2019,18.8 Earths,0.406 x Jupiter,0.335 AU,87.2 days,0.21
HIP 74890 b,257,2.4 Jupiters,7.05,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7027/hip-74890-b/,Gas Giant,2016,2.4 Jupiters,1.18 x Jupiter,2.1 AU,2.3 years,0.07
HIP 75092 b,266,1.79 Jupiters,7.11,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7857/hip-75092-b/,Gas Giant,2021,1.79 Jupiters,1.2 x Jupiter,2.02 AU,2.5 years,0.42
HIP 78530 b,446,23 Jupiters,7.1691,2010,https://exoplanets.nasa.gov/exoplanet-catalog/6907/hip-78530-b/,Gas Giant,2010,23 Jupiters,1.07 x Jupiter,740.0 AU,12738.7 years,0.0
HIP 79098 AB b,476,20.5 Jupiters,5.86,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7429/hip-79098-ab-b/,Gas Giant,2019,20.5 Jupiters,1.08 x Jupiter,345.0 AU,3311 years,0.0
HIP 79431 b,47,2.1 Jupiters,11.394,2009,https://exoplanets.nasa.gov/exoplanet-catalog/6908/hip-79431-b/,Gas Giant,2009,2.1 Jupiters,1.19 x Jupiter,0.36 AU,111.7 days,0.29
HIP 8541 b,506,5.5 Jupiters,7.88,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7026/hip-8541-b/,Gas Giant,2016,5.5 Jupiters,1.14 x Jupiter,2.8 AU,4.3 years,0.16
HIP 90988 b,307,1.96 Jupiters,7.75,2021,https://exoplanets.nasa.gov/exoplanet-catalog/7862/hip-90988-b/,Gas Giant,2021,1.96 Jupiters,1.2 x Jupiter,1.26 AU,453.9 days,0.08
HIP 91258 b,150,1.09 Jupiters,8.65,2013,https://exoplanets.nasa.gov/exoplanet-catalog/6909/hip-91258-b/,Gas Giant,2013,1.09 Jupiters,1.23 x Jupiter,0.06 AU,5.1 days,0.02
HIP 97233 b,334,20 Jupiters,7.34,2014,https://exoplanets.nasa.gov/exoplanet-catalog/6910/hip-97233-b/,Gas Giant,2014,20 Jupiters,1.08 x Jupiter,2.55 AU,2.9 years,0.61
HN Pegasi b,59,21.9987 Jupiters,5.97707,2006,https://exoplanets.nasa.gov/exoplanet-catalog/7031/hn-pegasi-b/,Gas Giant,2006,21.9987 Jupiters,1.051 x Jupiter,773.0 AU,20692.2 years,0.0
HR 2562 b,111,30 Jupiters,6.11,2016,https://exoplanets.nasa.gov/exoplanet-catalog/7229/hr-2562-b/,Gas Giant,2016,30 Jupiters,1.11 x Jupiter,20.3 AU,80.3 years,0.0
HR 5183 b,103,3.23 Jupiters,6.33432,2019,https://exoplanets.nasa.gov/exoplanet-catalog/7462/hr-5183-b/,Gas Giant,2019,3.23 Jupiters,1.17 x Jupiter,18.0 AU,74 years,0.84
HR 810 b,56,2.27 Jupiters,5.4,1999,https://exoplanets.nasa.gov/exoplanet-catalog/6913/hr-810-b/,Gas Giant,1999,2.27 Jupiters,1.19 x Jupiter,0.92 AU,302.8 days,0.14
